name,layer,lat,lon,weight
Mall 1,mall,31.518598925432098,74.34588483539454,1.0
Usman SHopping Mall,mall,31.493290500031744,74.42157729999752,1.0
Divine One,mall,31.48521595926412,74.40955266242372,1.0
Amanah Mall,mall,31.467024932903694,74.31579141447294,1.0
Gold Crest Shopping Mall and Residency,mall,31.466540220698025,74.38194694598377,1.0
Emporium Mall,mall,31.467052447969415,74.26592457541216,1.0
Aashiana Shopping Centre,mall,31.51256450568009,74.3426232226577,1.0
Haly Tower DHA,mall,31.475424342687287,74.40148528632938,1.0
Imperial Mall,mall,31.52522394103097,74.45276914753825,1.0
Grand,mall,31.328103471299997,74.3819866951514,1.0
Makki Complex,mall,31.451744716507278,74.35237760738976,1.0
Mall 94,mall,31.518512438238776,74.34626046548466,1.0
Wilson's Specialty Mall,mall,31.521445193399746,74.34745309494555,1.0
Imperial Mall Paragon CIty,mall,31.525208218542502,74.45301582795358,1.0
